id,grade,year,season,measure,score
660810,5,2008,fall,lwid,2.2
660810,5,2008,fall,wa,1.6
660810,5,2008,fall,rf,2.2
660810,5,2008,fall,cap,0.9
660810,5,2008,fall,punc,1
660810,5,2008,fall,ue,1.6
660810,5,2008,fall,lang,1.2
660810,5,2008,fall,wf,0
660810,5,2008,fall,ws,2.2
660810,5,2008,fall,ce,1.9
660810,5,2008,fall,psdi,1.2
660810,5,2008,fall,comp,1.2
660810,5,2008,fall,maths,1.4
660810,5,2008,fall,calc,1
660810,5,2008,fall,mf,1.2
660810,5,2008,spring,rc,2
660810,5,2008,spring,lwid,2.6
660810,5,2008,spring,wa,2.7
660810,5,2008,spring,rf,2.4
660810,5,2008,spring,cap,2
660810,5,2008,spring,punc,2.1
660810,5,2008,spring,ue,1.8
660810,5,2008,spring,lang,2
660810,5,2008,spring,wf,1.8
660810,5,2008,spring,ws,2.8
660810,5,2008,spring,ce,2.4
660810,5,2008,spring,psdi,1.4
660810,5,2008,spring,comp,1.1
660810,5,2008,spring,maths,1.6
660810,5,2008,spring,calc,0.3
660810,5,2008,spring,mf,1.8
670810,5,2008,fall,rc,3.6
670810,5,2008,fall,lwid,3
670810,5,2008,fall,wa,1.7
670810,5,2008,fall,rf,4.2
670810,5,2008,fall,cap,2.9
670810,5,2008,fall,punc,3.2
670810,5,2008,fall,ue,4.2
670810,5,2008,fall,lang,3.4
670810,5,2008,fall,wf,4.6
670810,5,2008,fall,ws,9.9
670810,5,2008,fall,ce,4.5
670810,5,2008,fall,psdi,6.2
670810,5,2008,fall,comp,3.3
670810,5,2008,fall,maths,4.5
670810,5,2008,fall,calc,6.2
670810,5,2008,fall,mf,5
670810,5,2008,spring,rc,6.4
670810,5,2008,spring,lwid,4.3
670810,5,2008,spring,wa,4
670810,5,2008,spring,rf,6.9
670810,5,2008,spring,cap,5.8
670810,5,2008,spring,punc,5.2
670810,5,2008,spring,ue,4.4
670810,5,2008,spring,lang,5.1
670810,5,2008,spring,wf,8.4
670810,5,2008,spring,ws,9.7
670810,5,2008,spring,ce,6.2
670810,5,2008,spring,psdi,4
670810,5,2008,spring,comp,8.3
670810,5,2008,spring,maths,6.1
670810,5,2008,spring,calc,6.7
670810,5,2008,spring,mf,10.5
690810,7,2008,fall,rc,8.8
690810,7,2008,fall,lwid,6.3
690810,7,2008,fall,wa,4.3
690810,7,2008,fall,rf,5.4
690810,7,2008,fall,cap,5.6
690810,7,2008,fall,punc,3.7
690810,7,2008,fall,ue,4.1
690810,7,2008,fall,lang,4.5
690810,7,2008,fall,wf,3.9
690810,7,2008,fall,ws,3.5
690810,7,2008,fall,ce,6.3
690810,7,2008,fall,psdi,3.4
690810,7,2008,fall,comp,3.4
690810,7,2008,fall,maths,4.4
690810,7,2008,fall,calc,4.1
690810,7,2008,fall,mf,3.2
690810,7,2008,spring,rc,13
690810,7,2008,spring,lwid,8
690810,7,2008,spring,wa,4.4
690810,7,2008,spring,rf,7.3
690810,7,2008,spring,cap,5.1
690810,7,2008,spring,punc,4.8
690810,7,2008,spring,ue,5.8
690810,7,2008,spring,lang,5.2
690810,7,2008,spring,wf,8.4
690810,7,2008,spring,ws,10.6
690810,7,2008,spring,ce,7.5
690810,7,2008,spring,psdi,4.2
690810,7,2008,spring,comp,2.8
690810,7,2008,spring,maths,4.6
690810,7,2008,spring,calc,6.7
690810,7,2008,spring,mf,3
710810,6,2008,fall,rc,3.9
710810,6,2008,fall,lwid,5.3
710810,6,2008,fall,wa,5.1
710810,6,2008,fall,rf,4.7
710810,6,2008,fall,cap,6.8
710810,6,2008,fall,punc,6.1
710810,6,2008,fall,ue,4.8
710810,6,2008,fall,lang,5.9
710810,6,2008,fall,wf,4.6
710810,6,2008,fall,ws,7
710810,6,2008,fall,ce,3.9
710810,6,2008,fall,psdi,3
710810,6,2008,fall,comp,2.5
710810,6,2008,fall,maths,3.1
710810,6,2008,fall,calc,4.9
710810,6,2008,fall,mf,2
710810,6,2008,spring,rc,4.3
710810,6,2008,spring,lwid,6.8
710810,6,2008,spring,wa,7.5
710810,6,2008,spring,rf,9.1
710810,6,2008,spring,cap,13
710810,6,2008,spring,punc,8.3
710810,6,2008,spring,ue,7.8
710810,6,2008,spring,lang,9.7
710810,6,2008,spring,wf,9.2
710810,6,2008,spring,ws,5
710810,6,2008,spring,ce,3.9
710810,6,2008,spring,psdi,4.8
710810,6,2008,spring,comp,4.6
710810,6,2008,spring,maths,4.4
710810,6,2008,spring,calc,6.2
710810,6,2008,spring,mf,3.8
720810,4,2008,fall,rc,1.6
720810,4,2008,fall,lwid,2.4
720810,4,2008,fall,wa,2.7
720810,4,2008,fall,rf,2.5
720810,4,2008,fall,cap,1.9
720810,4,2008,fall,punc,1.9
720810,4,2008,fall,ue,2
720810,4,2008,fall,lang,1.9
720810,4,2008,fall,wf,3.3
720810,4,2008,fall,ws,3.7
720810,4,2008,fall,ce,1.9
720810,4,2008,fall,psdi,1.9
720810,4,2008,fall,comp,2
720810,4,2008,fall,maths,1.9
720810,4,2008,fall,calc,3.8
720810,4,2008,fall,mf,3.4
720810,4,2008,spring,rc,3.4
720810,4,2008,spring,lwid,3.9
720810,4,2008,spring,wa,2.7
720810,4,2008,spring,rf,3.9
720810,4,2008,spring,cap,2.8
720810,4,2008,spring,punc,2.6
720810,4,2008,spring,ue,1.6
720810,4,2008,spring,lang,2.4
720810,4,2008,spring,wf,3.6
720810,4,2008,spring,ws,3.7
720810,4,2008,spring,ce,4.1
720810,4,2008,spring,psdi,4.4
720810,4,2008,spring,comp,3.8
720810,4,2008,spring,maths,4.1
720810,4,2008,spring,calc,5.2
720810,4,2008,spring,mf,6.5
730810,4,2008,fall,rc,3.2
730810,4,2008,fall,lwid,3.5
730810,4,2008,fall,wa,2.9
730810,4,2008,fall,rf,3.2
730810,4,2008,fall,cap,3
730810,4,2008,fall,punc,2.4
730810,4,2008,fall,ue,2.4
730810,4,2008,fall,lang,2.6
730810,4,2008,fall,wf,3
730810,4,2008,fall,ws,2.5
730810,4,2008,fall,ce,2.5
730810,4,2008,fall,psdi,1.9
730810,4,2008,fall,comp,2.9
730810,4,2008,fall,maths,2.4
730810,4,2008,fall,calc,2.4
730810,4,2008,fall,mf,2.7
730810,4,2008,spring,rc,4.9
730810,4,2008,spring,lwid,3.9
730810,4,2008,spring,wa,4.4
730810,4,2008,spring,rf,4.1
730810,4,2008,spring,cap,3.1
730810,4,2008,spring,punc,3.9
730810,4,2008,spring,ue,3.6
730810,4,2008,spring,lang,3.5
730810,4,2008,spring,wf,5.3
730810,4,2008,spring,ws,9.7
730810,4,2008,spring,ce,2.4
730810,4,2008,spring,psdi,3.8
730810,4,2008,spring,comp,3.4
730810,4,2008,spring,maths,3.2
730810,4,2008,spring,calc,3
730810,4,2008,spring,mf,5.5
740810,4,2008,fall,rc,2.1
740810,4,2008,fall,lwid,2.6
740810,4,2008,fall,wa,2.9
740810,4,2008,fall,rf,2.3
740810,4,2008,fall,cap,2
740810,4,2008,fall,punc,2.5
740810,4,2008,fall,ue,2.6
740810,4,2008,fall,lang,2.4
740810,4,2008,fall,wf,2.5
740810,4,2008,fall,ws,2.3
740810,4,2008,fall,ce,1.4
740810,4,2008,fall,psdi,1.8
740810,4,2008,fall,comp,2.5
740810,4,2008,fall,maths,1.9
740810,4,2008,fall,calc,2.9
740810,4,2008,fall,mf,2.3
740810,4,2008,spring,rc,3.5
740810,4,2008,spring,lwid,4.3
740810,4,2008,spring,wa,6.8
740810,4,2008,spring,rf,NA
740810,4,2008,spring,cap,3.3
740810,4,2008,spring,punc,2.4
740810,4,2008,spring,ue,2.6
740810,4,2008,spring,lang,2.8
740810,4,2008,spring,wf,NA
740810,4,2008,spring,ws,NA
740810,4,2008,spring,ce,3.2
740810,4,2008,spring,psdi,2.4
740810,4,2008,spring,comp,3.5
740810,4,2008,spring,maths,3
740810,4,2008,spring,calc,NA
740810,4,2008,spring,mf,NA
760810,5,2008,fall,rc,1.9
760810,5,2008,fall,lwid,2.9
760810,5,2008,fall,wa,2.7
760810,5,2008,fall,rf,2.2
760810,5,2008,fall,cap,2.4
760810,5,2008,fall,punc,3.6
760810,5,2008,fall,ue,2
760810,5,2008,fall,lang,2.7
760810,5,2008,fall,wf,2.1
760810,5,2008,fall,ws,2.8
760810,5,2008,fall,ce,2.3
760810,5,2008,fall,psdi,2.2
760810,5,2008,fall,comp,1.5
760810,5,2008,fall,maths,2
760810,5,2008,fall,calc,1.9
760810,5,2008,fall,mf,1.4
760810,5,2008,spring,rc,2.9
760810,5,2008,spring,lwid,3.1
760810,5,2008,spring,wa,3.4
760810,5,2008,spring,rf,3.3
760810,5,2008,spring,cap,2.2
760810,5,2008,spring,punc,1.9
760810,5,2008,spring,ue,3.1
760810,5,2008,spring,lang,2.4
760810,5,2008,spring,wf,3.9
760810,5,2008,spring,ws,3.7
760810,5,2008,spring,ce,2
760810,5,2008,spring,psdi,2
760810,5,2008,spring,comp,2
760810,5,2008,spring,maths,2.1
760810,5,2008,spring,calc,3
760810,5,2008,spring,mf,2
780810,7,2008,fall,rc,7.9
780810,7,2008,fall,lwid,8.5
780810,7,2008,fall,wa,8.6
780810,7,2008,fall,rf,10.7
780810,7,2008,fall,cap,3
780810,7,2008,fall,punc,4.9
780810,7,2008,fall,ue,6.6
780810,7,2008,fall,lang,4.8
780810,7,2008,fall,wf,18
780810,7,2008,fall,ws,6.5
780810,7,2008,fall,ce,5
780810,7,2008,fall,psdi,7.4
780810,7,2008,fall,comp,3.7
780810,7,2008,fall,maths,5.4
780810,7,2008,fall,calc,6.7
780810,7,2008,fall,mf,11.8
780810,7,2008,spring,rc,8
780810,7,2008,spring,lwid,8.5
780810,7,2008,spring,wa,12.9
780810,7,2008,spring,rf,18
780810,7,2008,spring,cap,5.5
780810,7,2008,spring,punc,8.9
780810,7,2008,spring,ue,6.8
780810,7,2008,spring,lang,7.1
780810,7,2008,spring,wf,7.1
780810,7,2008,spring,ws,10.9
780810,7,2008,spring,ce,7.3
780810,7,2008,spring,psdi,7.7
780810,7,2008,spring,comp,5.7
780810,7,2008,spring,maths,6.8
780810,7,2008,spring,calc,7
780810,7,2008,spring,mf,15.6
800810,5,2008,fall,rc,2.7
800810,5,2008,fall,lwid,4.4
800810,5,2008,fall,wa,3.9
800810,5,2008,fall,rf,4.4
800810,5,2008,fall,cap,3.2
800810,5,2008,fall,punc,2.9
800810,5,2008,fall,ue,3.3
800810,5,2008,fall,lang,3.1
800810,5,2008,fall,wf,3.3
800810,5,2008,fall,ws,5.1
800810,5,2008,fall,ce,2.6
800810,5,2008,fall,psdi,2.5
800810,5,2008,fall,comp,3.5
800810,5,2008,fall,maths,2.8
800810,5,2008,fall,calc,2.9
800810,5,2008,fall,mf,4.5
800810,5,2008,spring,rc,3.6
800810,5,2008,spring,lwid,4.3
800810,5,2008,spring,wa,4.4
800810,5,2008,spring,rf,5.4
800810,5,2008,spring,cap,3.4
800810,5,2008,spring,punc,5.2
800810,5,2008,spring,ue,3.7
800810,5,2008,spring,lang,4.1
800810,5,2008,spring,wf,5.7
800810,5,2008,spring,ws,5.2
800810,5,2008,spring,ce,2.6
800810,5,2008,spring,psdi,2.8
800810,5,2008,spring,comp,3.3
800810,5,2008,spring,maths,2.8
800810,5,2008,spring,calc,3.2
800810,5,2008,spring,mf,4.9
810810,4,2008,fall,rc,5.6
810810,4,2008,fall,lwid,5.6
810810,4,2008,fall,wa,3.3
810810,4,2008,fall,rf,7.4
810810,4,2008,fall,cap,4.9
810810,4,2008,fall,punc,5.1
810810,4,2008,fall,ue,5.3
810810,4,2008,fall,lang,5.1
810810,4,2008,fall,wf,4.6
810810,4,2008,fall,ws,2.8
810810,4,2008,fall,ce,4.6
810810,4,2008,fall,psdi,5.7
810810,4,2008,fall,comp,4.3
810810,4,2008,fall,maths,4.8
810810,4,2008,fall,calc,5.3
810810,4,2008,fall,mf,1.9
810810,4,2008,spring,rc,8.7
810810,4,2008,spring,lwid,5.5
810810,4,2008,spring,wa,5.6
810810,4,2008,spring,rf,11.2
810810,4,2008,spring,cap,3.8
810810,4,2008,spring,punc,5
810810,4,2008,spring,ue,9.1
810810,4,2008,spring,lang,6
810810,4,2008,spring,wf,5.7
810810,4,2008,spring,ws,14
810810,4,2008,spring,ce,5
810810,4,2008,spring,psdi,6.2
810810,4,2008,spring,comp,7.9
810810,4,2008,spring,maths,6.3
810810,4,2008,spring,calc,7.3
810810,4,2008,spring,mf,7
820810,6,2008,fall,rc,6.2
820810,6,2008,fall,lwid,5.3
820810,6,2008,fall,wa,3.1
820810,6,2008,fall,rf,8.7
820810,6,2008,fall,cap,6.3
820810,6,2008,fall,punc,4.2
820810,6,2008,fall,ue,6
820810,6,2008,fall,lang,5.5
820810,6,2008,fall,wf,5.3
820810,6,2008,fall,ws,11.9
820810,6,2008,fall,ce,6.2
820810,6,2008,fall,psdi,7.2
820810,6,2008,fall,comp,5.1
820810,6,2008,fall,maths,6.2
820810,6,2008,fall,calc,6.7
820810,6,2008,fall,mf,6.8
820810,6,2008,spring,rc,7.3
820810,6,2008,spring,lwid,6.1
820810,6,2008,spring,wa,4
820810,6,2008,spring,rf,10.7
820810,6,2008,spring,cap,7.9
820810,6,2008,spring,punc,6.9
820810,6,2008,spring,ue,5.2
820810,6,2008,spring,lang,6.7
820810,6,2008,spring,wf,6.1
820810,6,2008,spring,ws,7.2
820810,6,2008,spring,ce,6
820810,6,2008,spring,psdi,5.3
820810,6,2008,spring,comp,5.2
820810,6,2008,spring,maths,5.5
820810,6,2008,spring,calc,7.3
820810,6,2008,spring,mf,7.1
830810,3,2008,fall,rc,2.8
830810,3,2008,fall,lwid,2.9
830810,3,2008,fall,wa,3.1
830810,3,2008,fall,rf,2.1
830810,3,2008,fall,cap,1.4
830810,3,2008,fall,punc,2.5
830810,3,2008,fall,ue,2.6
830810,3,2008,fall,lang,2.2
830810,3,2008,fall,wf,1.8
830810,3,2008,fall,ws,2.8
830810,3,2008,fall,ce,3.4
830810,3,2008,fall,psdi,1.5
830810,3,2008,fall,comp,2.6
830810,3,2008,fall,maths,2.5
830810,3,2008,fall,calc,3.8
830810,3,2008,fall,mf,2.1
830810,3,2008,spring,rc,7.1
830810,3,2008,spring,lwid,4.1
830810,3,2008,spring,wa,6.1
830810,3,2008,spring,rf,4.4
830810,3,2008,spring,cap,2.5
830810,3,2008,spring,punc,1.8
830810,3,2008,spring,ue,6.5
830810,3,2008,spring,lang,3.6
830810,3,2008,spring,wf,2.8
830810,3,2008,spring,ws,4.7
830810,3,2008,spring,ce,5
830810,3,2008,spring,psdi,7.4
830810,3,2008,spring,comp,4.2
830810,3,2008,spring,maths,5.4
830810,3,2008,spring,calc,4.4
830810,3,2008,spring,mf,7.2
850810,8,2008,fall,rc,6.4
850810,8,2008,fall,lwid,5.3
850810,8,2008,fall,wa,3.9
850810,8,2008,fall,rf,11.4
850810,8,2008,fall,cap,5.6
850810,8,2008,fall,punc,6.7
850810,8,2008,fall,ue,8.2
850810,8,2008,fall,lang,6.8
850810,8,2008,fall,wf,10.1
850810,8,2008,fall,ws,17.7
850810,8,2008,fall,ce,12
850810,8,2008,fall,psdi,10.3
850810,8,2008,fall,comp,8.4
850810,8,2008,fall,maths,10
850810,8,2008,fall,calc,18
850810,8,2008,fall,mf,18
850810,8,2008,spring,rc,8.8
850810,8,2008,spring,lwid,5.8
850810,8,2008,spring,wa,5.1
850810,8,2008,spring,rf,14.6
850810,8,2008,spring,cap,13
850810,8,2008,spring,punc,12.2
850810,8,2008,spring,ue,7.9
850810,8,2008,spring,lang,11
850810,8,2008,spring,wf,12.9
850810,8,2008,spring,ws,18
850810,8,2008,spring,ce,13
850810,8,2008,spring,psdi,13
850810,8,2008,spring,comp,13
850810,8,2008,spring,maths,13
850810,8,2008,spring,calc,18
850810,8,2008,spring,mf,18
860810,5,2008,fall,rc,3.7
860810,5,2008,fall,lwid,3.1
860810,5,2008,fall,wa,4.7
860810,5,2008,fall,rf,3.4
860810,5,2008,fall,cap,1.2
860810,5,2008,fall,punc,1.1
860810,5,2008,fall,ue,1.3
860810,5,2008,fall,lang,1.2
860810,5,2008,fall,wf,3.6
860810,5,2008,fall,ws,2.3
860810,5,2008,fall,ce,1.9
860810,5,2008,fall,psdi,2.4
860810,5,2008,fall,comp,3.8
860810,5,2008,fall,maths,2.6
860810,5,2008,fall,calc,2.4
860810,5,2008,fall,mf,2.6
860810,5,2008,spring,rc,4
860810,5,2008,spring,lwid,4.5
860810,5,2008,spring,wa,6.1
860810,5,2008,spring,rf,4.1
860810,5,2008,spring,cap,1.9
860810,5,2008,spring,punc,2.6
860810,5,2008,spring,ue,3.7
860810,5,2008,spring,lang,2.7
860810,5,2008,spring,wf,3.9
860810,5,2008,spring,ws,4.3
860810,5,2008,spring,ce,1.5
860810,5,2008,spring,psdi,2.5
860810,5,2008,spring,comp,2.6
860810,5,2008,spring,maths,2.2
860810,5,2008,spring,calc,3
860810,5,2008,spring,mf,5.5
870810,5,2008,fall,rc,3.2
870810,5,2008,fall,lwid,6.3
870810,5,2008,fall,wa,5.5
870810,5,2008,fall,rf,3.1
870810,5,2008,fall,cap,4
870810,5,2008,fall,punc,3.6
870810,5,2008,fall,ue,4.8
870810,5,2008,fall,lang,4.1
870810,5,2008,fall,wf,3.3
870810,5,2008,fall,ws,3.7
870810,5,2008,fall,ce,4.6
870810,5,2008,fall,psdi,3.9
870810,5,2008,fall,comp,4.2
870810,5,2008,fall,maths,4.2
870810,5,2008,fall,calc,4.9
870810,5,2008,fall,mf,5.4
870810,5,2008,spring,rc,4.5
870810,5,2008,spring,lwid,5.8
870810,5,2008,spring,wa,4.7
870810,5,2008,spring,rf,3.9
870810,5,2008,spring,cap,2
870810,5,2008,spring,punc,3.1
870810,5,2008,spring,ue,4.4
870810,5,2008,spring,lang,3.2
870810,5,2008,spring,wf,5.7
870810,5,2008,spring,ws,9.7
870810,5,2008,spring,ce,5.7
870810,5,2008,spring,psdi,6.9
870810,5,2008,spring,comp,6.2
870810,5,2008,spring,maths,6.3
870810,5,2008,spring,calc,5.7
870810,5,2008,spring,mf,7.1
880810,7,2008,fall,rc,13
880810,7,2008,fall,lwid,15.4
880810,7,2008,fall,wa,15.4
880810,7,2008,fall,rf,9.9
880810,7,2008,fall,cap,10.6
880810,7,2008,fall,punc,13
880810,7,2008,fall,ue,13
880810,7,2008,fall,lang,12.2
880810,7,2008,fall,wf,9.2
880810,7,2008,fall,ws,13
880810,7,2008,fall,ce,11.4
880810,7,2008,fall,psdi,13
880810,7,2008,fall,comp,10.4
880810,7,2008,fall,maths,13
880810,7,2008,fall,calc,18
880810,7,2008,fall,mf,9.2
880810,7,2008,spring,rc,13
880810,7,2008,spring,lwid,16.8
880810,7,2008,spring,wa,18
880810,7,2008,spring,rf,11.4
880810,7,2008,spring,cap,13
880810,7,2008,spring,punc,13
880810,7,2008,spring,ue,11.6
880810,7,2008,spring,lang,12.5
880810,7,2008,spring,wf,18
880810,7,2008,spring,ws,18
880810,7,2008,spring,ce,13
880810,7,2008,spring,psdi,13
880810,7,2008,spring,comp,12.2
880810,7,2008,spring,maths,13
880810,7,2008,spring,calc,18
880810,7,2008,spring,mf,13.2
890810,7,2008,fall,rc,3.4
890810,7,2008,fall,lwid,3.5
890810,7,2008,fall,wa,5.1
890810,7,2008,fall,rf,2.7
890810,7,2008,fall,cap,4.3
890810,7,2008,fall,punc,3.2
890810,7,2008,fall,ue,3
890810,7,2008,fall,lang,3.4
890810,7,2008,fall,wf,2.3
890810,7,2008,fall,ws,3.2
890810,7,2008,fall,ce,3
890810,7,2008,fall,psdi,2.3
890810,7,2008,fall,comp,3.8
890810,7,2008,fall,maths,3
890810,7,2008,fall,calc,3.8
890810,7,2008,fall,mf,2.5
890810,7,2008,spring,rc,3.4
890810,7,2008,spring,lwid,4.5
890810,7,2008,spring,wa,6.1
890810,7,2008,spring,rf,2.9
890810,7,2008,spring,cap,3.8
890810,7,2008,spring,punc,3.8
890810,7,2008,spring,ue,4
890810,7,2008,spring,lang,3.9
890810,7,2008,spring,wf,3.9
890810,7,2008,spring,ws,5
890810,7,2008,spring,ce,4.6
890810,7,2008,spring,psdi,3.3
890810,7,2008,spring,comp,3.6
890810,7,2008,spring,maths,3.8
890810,7,2008,spring,calc,4.4
890810,7,2008,spring,mf,4
910810,3,2008,fall,rc,1.6
910810,3,2008,fall,lwid,2.4
910810,3,2008,fall,wa,1.7
910810,3,2008,fall,rf,2.2
910810,3,2008,fall,cap,1.4
910810,3,2008,fall,punc,2.2
910810,3,2008,fall,ue,2
910810,3,2008,fall,lang,1.9
910810,3,2008,fall,wf,1.4
910810,3,2008,fall,ws,2.1
910810,3,2008,fall,ce,1
910810,3,2008,fall,psdi,1.8
910810,3,2008,fall,comp,1.2
910810,3,2008,fall,maths,1.3
910810,3,2008,fall,calc,2.1
910810,3,2008,fall,mf,1.5
910810,3,2008,spring,rc,3.8
910810,3,2008,spring,lwid,3.3
910810,3,2008,spring,wa,2.9
910810,3,2008,spring,rf,3.7
910810,3,2008,spring,cap,3.3
910810,3,2008,spring,punc,3.1
910810,3,2008,spring,ue,3.4
910810,3,2008,spring,lang,3.3
910810,3,2008,spring,wf,4.9
910810,3,2008,spring,ws,6.8
910810,3,2008,spring,ce,2.4
910810,3,2008,spring,psdi,2.2
910810,3,2008,spring,comp,2.2
910810,3,2008,spring,maths,2.2
910810,3,2008,spring,calc,2.2
910810,3,2008,spring,mf,3
920810,5,2008,fall,rc,7.4
920810,5,2008,fall,lwid,5.9
920810,5,2008,fall,wa,8.6
920810,5,2008,fall,rf,4.7
920810,5,2008,fall,cap,2.6
920810,5,2008,fall,punc,2.5
920810,5,2008,fall,ue,6.1
920810,5,2008,fall,lang,3.7
920810,5,2008,fall,wf,4.6
920810,5,2008,fall,ws,11.9
920810,5,2008,fall,ce,3.2
920810,5,2008,fall,psdi,4.8
920810,5,2008,fall,comp,2.4
920810,5,2008,fall,maths,3.4
920810,5,2008,fall,calc,4.1
920810,5,2008,fall,mf,2.3
920810,5,2008,spring,rc,6.7
920810,5,2008,spring,lwid,8
920810,5,2008,spring,wa,15.5
920810,5,2008,spring,rf,9.1
920810,5,2008,spring,cap,3.8
920810,5,2008,spring,punc,2
920810,5,2008,spring,ue,6.2
920810,5,2008,spring,lang,4
920810,5,2008,spring,wf,5.3
920810,5,2008,spring,ws,6
920810,5,2008,spring,ce,5.2
920810,5,2008,spring,psdi,5.9
920810,5,2008,spring,comp,4.7
920810,5,2008,spring,maths,5.3
920810,5,2008,spring,calc,6.2
920810,5,2008,spring,mf,6.2
950810,3,2008,fall,rc,4.2
950810,3,2008,fall,lwid,3.5
950810,3,2008,fall,wa,4.7
950810,3,2008,fall,rf,3.5
950810,3,2008,fall,cap,2.5
950810,3,2008,fall,punc,3.2
950810,3,2008,fall,ue,4
950810,3,2008,fall,lang,3.2
950810,3,2008,fall,wf,3.9
950810,3,2008,fall,ws,7
950810,3,2008,fall,ce,3.4
950810,3,2008,fall,psdi,4.3
950810,3,2008,fall,comp,3.1
950810,3,2008,fall,maths,3.6
950810,3,2008,fall,calc,4.5
950810,3,2008,fall,mf,4.6
950810,3,2008,spring,rc,5.9
950810,3,2008,spring,lwid,5.2
950810,3,2008,spring,wa,5.6
950810,3,2008,spring,rf,3.9
950810,3,2008,spring,cap,3.6
950810,3,2008,spring,punc,4.9
950810,3,2008,spring,ue,7.5
950810,3,2008,spring,lang,5.3
950810,3,2008,spring,wf,4.9
950810,3,2008,spring,ws,9.7
950810,3,2008,spring,ce,5.2
950810,3,2008,spring,psdi,6.4
950810,3,2008,spring,comp,4.1
950810,3,2008,spring,maths,5.1
950810,3,2008,spring,calc,6.2
950810,3,2008,spring,mf,8.7
960810,8,2008,fall,rc,13
960810,8,2008,fall,lwid,18
960810,8,2008,fall,wa,15.4
960810,8,2008,fall,rf,15.9
960810,8,2008,fall,cap,9.6
960810,8,2008,fall,punc,7.6
960810,8,2008,fall,ue,13
960810,8,2008,fall,lang,10.1
960810,8,2008,fall,wf,18
960810,8,2008,fall,ws,13
960810,8,2008,fall,ce,13
960810,8,2008,fall,psdi,13
960810,8,2008,fall,comp,9.4
960810,8,2008,fall,maths,12
960810,8,2008,fall,calc,18
960810,8,2008,fall,mf,7.9
960810,8,2008,spring,rc,13
960810,8,2008,spring,lwid,18
960810,8,2008,spring,wa,15.5
960810,8,2008,spring,rf,18
960810,8,2008,spring,cap,13
960810,8,2008,spring,punc,9.7
960810,8,2008,spring,ue,13
960810,8,2008,spring,lang,11.9
960810,8,2008,spring,wf,18
960810,8,2008,spring,ws,18
960810,8,2008,spring,ce,13
960810,8,2008,spring,psdi,13
960810,8,2008,spring,comp,13
960810,8,2008,spring,maths,13
960810,8,2008,spring,calc,18
960810,8,2008,spring,mf,13.2
970810,7,2008,fall,rc,7.5
970810,7,2008,fall,lwid,6.3
970810,7,2008,fall,wa,5.1
970810,7,2008,fall,rf,7.6
970810,7,2008,fall,cap,9.4
970810,7,2008,fall,punc,10.6
970810,7,2008,fall,ue,8.1
970810,7,2008,fall,lang,9.4
970810,7,2008,fall,wf,5.3
970810,7,2008,fall,ws,4.8
970810,7,2008,fall,ce,5.7
970810,7,2008,fall,psdi,5
970810,7,2008,fall,comp,3.7
970810,7,2008,fall,maths,4.7
970810,7,2008,fall,calc,5.7
970810,7,2008,fall,mf,8.2
970810,7,2008,spring,rc,9.6
970810,7,2008,spring,lwid,5.8
970810,7,2008,spring,wa,3.7
970810,7,2008,spring,rf,15.2
970810,7,2008,spring,cap,13
970810,7,2008,spring,punc,12.4
970810,7,2008,spring,ue,12.6
970810,7,2008,spring,lang,12.7
970810,7,2008,spring,wf,7.7
970810,7,2008,spring,ws,12.9
970810,7,2008,spring,ce,4.6
970810,7,2008,spring,psdi,6
970810,7,2008,spring,comp,5.2
970810,7,2008,spring,maths,5.3
970810,7,2008,spring,calc,5.7
970810,7,2008,spring,mf,8.3
1010810,7,2008,fall,rc,13
1010810,7,2008,fall,lwid,9.8
1010810,7,2008,fall,wa,8.6
1010810,7,2008,fall,rf,9.7
1010810,7,2008,fall,cap,7.8
1010810,7,2008,fall,punc,8.7
1010810,7,2008,fall,ue,13
1010810,7,2008,fall,lang,9.8
1010810,7,2008,fall,wf,4.9
1010810,7,2008,fall,ws,17.7
1010810,7,2008,fall,ce,6.8
1010810,7,2008,fall,psdi,9.9
1010810,7,2008,fall,comp,6.5
1010810,7,2008,fall,maths,7.7
1010810,7,2008,fall,calc,5.7
1010810,7,2008,fall,mf,7.1
1010810,7,2008,spring,rc,13
1010810,7,2008,spring,lwid,13.8
1010810,7,2008,spring,wa,12.9
1010810,7,2008,spring,rf,11.7
1010810,7,2008,spring,cap,13
1010810,7,2008,spring,punc,10.8
1010810,7,2008,spring,ue,13
1010810,7,2008,spring,lang,12.3
1010810,7,2008,spring,wf,7.7
1010810,7,2008,spring,ws,14
1010810,7,2008,spring,ce,6.7
1010810,7,2008,spring,psdi,10.7
1010810,7,2008,spring,comp,4.7
1010810,7,2008,spring,maths,7.1
1010810,7,2008,spring,calc,8.9
1010810,7,2008,spring,mf,7.2
1030810,8,2008,fall,rc,4.5
1030810,8,2008,fall,lwid,8
1030810,8,2008,fall,wa,7.5
1030810,8,2008,fall,rf,14.1
1030810,8,2008,fall,cap,6.1
1030810,8,2008,fall,punc,5.3
1030810,8,2008,fall,ue,6.5
1030810,8,2008,fall,lang,6
1030810,8,2008,fall,wf,6.1
1030810,8,2008,fall,ws,6.5
1030810,8,2008,fall,ce,10.1
1030810,8,2008,fall,psdi,10.3
1030810,8,2008,fall,comp,11.4
1030810,8,2008,fall,maths,10.5
1030810,8,2008,fall,calc,18
1030810,8,2008,fall,mf,16.3
